Time,Time_Short,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6
117.067,,,70.02875017,59.59076043,59.73440032,40.63857801,39.94585854
117.134,,,70.28335652,60.44610886,60.29786679,41.18096813,39.64565296
117.267,,,70.80699684,59.46312635,60.378466,40.99865773,40.16644746
117.401,,,70.93998147,59.86439658,60.36550456,40.7393932,39.72994307
117.534,,,71.077105,60.27914244,60.53253716,40.34151351,40.29441245
117.601,,,71.17773183,59.04707722,60.37162892,41.24964953,39.27330415
117.734,,,71.1136017,59.54318592,60.19193524,40.34570842,39.62577297
117.801,,,71.23165979,59.4769227,59.50534013,40.93603959,39.4656131
117.934,,,70.24954782,59.60515242,59.66710874,40.81388842,39.63322097
118.067,,,70.33573175,59.08409828,59.4889576,40.82069496,39.36948663
118.201,,,70.46365602,59.74721413,59.63167604,40.73674593,40.01800685
118.267,,,70.60061155,59.93910562,60.15629381,40.79013425,40.04525338
118.401,,,70.26580817,59.65502293,59.96521687,41.4964668,39.33334629
118.534,,,70.26199508,59.33917299,59.76002794,41.25188444,39.90629203
118.601,,,70.73758744,59.40026894,60.32921659,41.52207405,40.35837459
118.734,,,70.21702203,59.48640197,60.53921133,41.24761317,40.17054564
118.867,,,70.62373444,59.79030355,60.37236201,40.52515264,39.91445275
118.934,,,70.29449542,60.13044729,60.19331487,40.93675232,39.94585854
119.067,,,71.11364242,59.89057911,59.74115595,41.17243068,39.99760759
119.201,,,70.97270071,60.030915,60.5079939,40.92827087,40.44916579
119.267,,,71.07006428,59.87716966,60.49605064,40.73674593,39.77325649
119.401,,,70.7859765,59.49497505,60.52667243,41.07395222,40.52763191
119.534,,,70.89225932,60.26082028,60.24818974,40.97741847,40.20172744
119.667,,,70.64188861,59.4571089,60.85432818,41.06305768,39.82192046
119.734,,,71.06127228,59.47604198,60.81096894,40.99261991,39.99353487
119.867,,,71.05145193,60.00710484,60.9284314,41.41059341,39.80522738
119.934,,,71.06436755,60.14970109,60.22377376,41.73225716,41.47125154
120.067,,,71.62457585,59.73440032,60.71241411,41.79222293,40.22550196
120.201,,,71.55485081,60.29786679,59.89125111,41.08486203,40.32228007
120.334,,,70.83830591,60.378466,60.27999263,40.90033708,40.77935681
120.401,,,71.72963686,60.36550456,60.48349138,40.96892684,39.58161955
120.534,,,70.84716918,60.53253716,60.81124385,41.22200083,39.86154297
120.667,,,71.52298683,60.37162892,60.53339752,42.35576577,39.40521969
120.734,,,71.18504237,60.19193524,60.08948077,41.57978455,39.78179903
120.867,,,71.69174525,59.50534013,60.89788597,41.70633427,39.91738002
121,,,71.302963,59.66710874,60.37402164,41.59930817,39.73357798
121.067,,,71.63188639,59.4889576,60.48961574,42.04927292,40.18944308
121.201,,,70.74428198,59.63167604,60.72512101,41.9052003,40.09285334
121.334,,,70.952612,60.15629381,60.85490854,41.80890074,39.78498594
121.467,,,71.36248587,59.96521687,60.40976998,41.81136983,40.51304647
121.534,,,71.55747772,59.76002794,60.55917786,41.33126693,40.8196615
121.667,,,70.73156999,60.32921659,60.84843291,41.56485802,40.27387574
121.734,,,71.64177802,60.53921133,60.44184268,41.6463685,40.12479368
121.867,,,71.41484074,60.37236201,60.97192809,41.63972996,40.13226203
121.934,,,71.32469608,60.19331487,60.33616058,42.38209084,40.72948121
122.067,,,71.47000578,59.74115595,60.82354348,42.60568339,41.10416165
122.201,,,71.67359617,60.5079939,60.60802001,41.58439182,40.68097506
122.334,,,71.39589748,60.49605064,60.01618701,41.99372605,40.84057494
122.401,,,71.2201238,60.52667243,61.31742746,41.76441132,40.54804644
122.534,,,72.15826562,60.24818974,60.83038056,42.25506257,40.39985019
122.667,,,71.42352582,60.85432818,60.51575753,41.99205623,40.59536131
122.801,,,71.93347161,60.81096894,60.46583612,41.84350362,40.52334028
122.934,,,71.50641594,60.9284314,60.84245619,41.6463685,41.04721987
123,,,71.47000578,60.22377376,61.03381313,42.27111929,40.6385271
123.134,,,70.9976207,60.71241411,61.02750041,42.50488347,40.55522971
123.201,,,71.5893366,59.89125111,60.89765688,42.59364849,41.08178203
123.334,,,71.7724361,60.27999263,60.77459952,42.31927925,40.69516851
123.401,,,71.83468768,60.48349138,61.12013452,42.41257518,40.7837808
123.534,,,71.85786658,60.81124385,60.386642,41.86951815,40.77963681
123.601,,,71.14875949,60.53339752,61.0521913,42.52378091,40.57582751
123.734,,,71.72259613,60.08948077,60.47919465,42.59364849,41.02097117
123.934,,,71.94693705,60.89788597,60.5283168,42.41119045,40.60665803
124,,,71.44961671,60.37402164,61.3482478,42.26680729,40.37934912
124.134,,,71.57609007,60.48961574,61.55218437,42.17772663,41.20659575
124.267,,,71.97128176,60.72512101,61.7001668,42.87148464,41.05556387
124.334,,,72.43276722,60.85490854,61.15709449,41.58183619,41.42539776
124.467,,,72.45681666,60.40976998,61.16327485,42.39527628,40.81281424
124.601,,,71.22165107,60.55917786,61.16327485,42.40680209,41.41456432
124.667,,,71.76512047,60.84843291,60.95961828,42.17618409,40.8919269
124.801,,,71.0851639,60.44184268,61.31736637,42.56155543,40.79496043
124.934,,,71.38430549,60.97192809,61.89681319,42.38786902,41.25357462
125,,,71.67359617,60.33616058,61.44705718,41.81508619,41.14703216
125.134,,,71.62981439,60.82354348,60.9413012,42.50176275,41.04159951
125.267,,,71.25215577,60.60802001,60.90449396,42.74412038,41.44286975
125.401,,,72.34867565,60.01618701,61.77984965,43.33418174,40.74652556
125.467,,,71.98593848,61.31742746,61.25573078,42.70873859,40.95571594
125.601,,,71.56016571,60.83038056,61.52075821,43.08724229,40.52334028
125.734,,,72.6757714,60.51575753,61.26188568,42.18801535,40.90171671
125.801,,,72.1016802,60.46583612,61.49600623,41.99976895,41.23267137
125.934,,,71.78707245,60.84245619,61.27421586,42.3645374,41.49328498
126.067,,,71.71872705,61.03381313,61.19415628,41.95638935,40.58197223
126.134,,,72.32958476,61.02750041,60.55345569,42.01884458,40.79496043
126.267,,,71.82990223,60.89765688,61.37891032,42.88136609,41.37429526
126.401,,,72.27081535,60.77459952,61.22494608,42.63136192,41.03327588
126.467,,,72.42093596,61.12013452,61.36663615,42.40381882,41.35161018
126.601,,,72.17838996,60.386642,61.58201198,42.85578938,40.79666079
126.667,,,72.13948018,61.0521913,61.87849103,42.66784335,41.34742546
126.801,,,72.25185173,60.47919465,61.74874931,43.19843784,41.26194916
126.934,,,72.16485325,60.5283168,60.52303244,42.27991128,41.34324583
127.067,,,72.2613259,61.3482478,61.90304955,42.3338596,41.3558
127.201,,,72.3978487,61.55218437,61.40346885,42.64017937,40.9100098
127.267,,,72.51130971,61.7001668,61.66234137,43.06227649,40.82683968
127.401,,,72.93513265,61.15709449,61.55111019,42.29450691,41.234275
127.467,,,72.47348428,61.16327485,61.31119619,43.18425458,41.26967715
127.601,,,72.36739491,61.16327485,62.59876247,42.72872548,41.3189673
127.667,,,72.33062839,60.95961828,61.81593907,42.88237409,41.63136051
127.867,,,72.87654142,61.31736637,61.39743612,43.42198967,41.94730718
127.934,,,71.89208255,61.89681319,61.55124255,42.80605124,40.75479828
128.067,,,72.23609537,61.44705718,61.37269942,42.85243957,41.72458008
128.201,,,72.13102418,60.9413012,61.78545982,42.77956326,41.08864966
128.267,,,72.13102418,60.90449396,61.36651397,43.50966015,41.07344822
128.401,,,72.93441483,61.77984965,61.78517982,42.46932859,41.2050023
128.534,,,72.95145918,61.25573078,61.797062,42.50574383,41.34492582
128.601,,,72.69484702,61.52075821,61.98836803,43.20289748,41.05681114
128.734,,,72.50392789,61.26188568,61.21277881,42.49259403,41.08178203
128.867,,,72.73265717,61.49600623,62.00082548,42.96523875,41.49146753
128.934,,,72.19417177,61.27421586,62.7697507,42.65020845,40.92661124
129.067,,,72.41158906,61.19415628,61.95038988,42.90456534,41.43623121
129.201,,,72.33062839,60.55345569,61.83968306,43.07026922,40.91831306
129.267,,,72.90619086,61.37891032,62.77687797,42.7883858,40.997273
129.401,,,72.7483117,61.22494608,62.14788136,42.84802066,41.06512459
129.534,,,72.98932025,61.36663615,62.01835855,42.21888151,40.95297195
129.601,,,72.52606824,61.58201198,62.44875386,43.10764155,40.99451882
129.734,,,72.56576203,61.87849103,62.33790449,42.95735294,41.08448021
129.867,,,72.88316978,61.74874931,62.18484642,43.57313355,41.17472668
130,,,73.30039491,60.52303244,62.2832638,43.4821489,40.84213276
130.067,,,73.02272167,61.90304955,62.07283633,42.99283655,41.24102554
130.201,,,72.61094381,61.40346885,62.69573912,43.3079534,40.96404975
130.267,,,73.62789284,61.66234137,62.32078377,43.26326543,41.68852119
130.401,,,72.91437194,61.55111019,62.47945201,43.35478972,40.44313816
130.534,,,72.55101877,61.31119619,62.36235611,43.54166158,40.67342016
130.667,,,73.07459291,62.59876247,62.12430538,43.13608444,40.71351104
130.734,,,72.85273635,61.81593907,62.67057987,43.5456223,41.6693743
130.867,,,73.7185975,61.39743612,62.46880693,43.15387715,41.83914581
131,,,72.51775479,61.55124255,62.82485466,43.45076347,41.06784822
131.067,,,73.13401904,61.37269942,61.97555931,43.06765758,41.17054705
131.201,,,72.85433999,61.78545982,62.85641318,43.28633741,41.41943631
131.267,,,72.65614596,61.36651397,62.09308286,43.87053914,42.07845907
131.467,,,72.62112053,61.78517982,62.36973283,43.19116803,41.94295954
131.534,,,73.12526269,61.797062,62.96751709,43.11297682,41.67617066
131.667,,,72.97096244,61.98836803,61.9513877,43.23733236,41.55146894
131.734,,,72.81262511,61.21277881,62.44875386,43.5057707,41.14666052
131.867,,,73.18943864,62.00082548,61.66157265,43.85665115,41.36249963
131.934,,,72.75656406,62.7697507,62.15367481,43.29602031,41.66966957
132.134,,,73.6139234,61.95038988,62.57779812,43.77540031,42.06571145
132.201,,,72.78611677,61.83968306,62.86102554,42.66841862,41.21026629
132.334,,,73.11172088,62.77687797,62.33900412,43.11831718,42.0849958
132.467,,,73.64284483,62.14788136,62.58544975,43.78400394,41.53051986
132.534,,,73.16791429,62.01835855,63.06598029,42.95941476,41.2556568
132.667,,,74.0536096,62.44875386,62.92326185,43.62520333,42.02972384
132.734,,,73.61342449,62.33790449,62.98464799,43.53833213,40.89381054
132.934,,,73.43808863,62.18484642,62.381671,43.37038317,41.66822376
133,,,73.42432282,62.2832638,63.05234684,42.7951007,41.00436972
133.134,,,73.4993984,62.07283633,62.96027273,43.20091711,41.60239326
133.201,,,73.67462735,62.69573912,62.71310929,42.64958736,41.51970169
133.334,,,72.99233915,62.32078377,62.68944676,43.5198165,41.47538536
133.401,,,73.53776855,62.47945201,63.48928396,43.67508402,41.43695412
133.601,,,73.04494347,62.36235611,63.20475327,43.2231491,41.37338907
133.667,,,73.24951641,62.12430538,62.91609386,42.79069707,41.67428193
133.801,,,73.14351867,62.67057987,62.9972938,43.13698553,41.61498307
133.934,,,73.02195804,62.46880693,63.47772251,43.32800138,41.94720027
134,,,73.28670038,62.82485466,62.99549162,43.13698553,41.97256825
134.134,,,74.35618246,61.97555931,63.25871178,43.61515898,41.21558629
134.267,,,73.66667027,62.85641318,62.87120226,43.59326299,41.85626652
134.467,,,73.64477937,62.09308286,63.16341512,42.6697168,41.85407743
134.534,,,73.45301516,62.36973283,62.91609386,43.15656006,41.68268193
134.667,,,73.73531094,62.96751709,63.58127662,43.10153246,42.32811197
134.801,,,73.59155396,61.9513877,62.964824,43.80819592,42.35129086
134.934,,,73.78060472,62.44875386,63.35802006,43.42977876,42.24333822
135,,,73.75730874,61.66157265,63.65923365,43.33844283,41.97895733
135.134,,,73.45468498,62.15367481,63.33589499,43.36592862,41.88376759
135.267,,,73.61293067,62.57779812,63.04330031,43.79832974,42.11644232
135.401,,,73.52978092,62.86102554,63.60948532,43.71601999,42.21779715
135.467,,,73.37786831,62.33900412,63.4753807,43.69406292,41.5496973
135.601,,,73.59003178,62.58544975,63.05591048,43.75739887,42.28119928
135.667,,,74.28779633,63.06598029,62.90813677,43.16008296,41.80966946
135.801,,,73.36358832,62.92326185,63.49738868,42.84819375,41.76950222
135.867,,,73.86300611,62.98464799,62.99461598,42.97918783,41.84783598
136.067,,,74.33374175,62.381671,63.04787194,43.02437471,41.83077127
136.134,,,74.2051964,63.05234684,62.76670634,43.26567852,41.45447701
136.267,,,73.86375448,62.96027273,62.88927497,43.11924881,41.62633579
136.334,,,73.82591887,62.71310929,63.22807471,43.43942602,41.91125848
136.467,,,73.80346798,62.68944676,63.4245531,43.229304,41.78665348
136.601,,,73.49306022,63.48928396,63.43614509,43.26740943,41.90487957
136.734,,,74.23482546,63.20475327,63.31998591,43.8396628,42.09946415
136.801,,,74.91719512,62.91609386,62.90184951,43.43870311,41.60239326
136.934,,,73.19014118,62.9972938,62.69355512,43.84866352,41.7863633
137.067,,,74.34146465,63.47772251,63.75750848,43.22043055,41.5748311
137.134,,,73.56067253,62.99549162,63.72561396,43.65767313,41.87955232
137.267,,,73.50910166,63.25871178,63.31263464,43.86256678,42.10369978
137.401,,,73.28259202,62.87120226,63.54070719,44.00397177,41.94719009
137.467,,,73.31223636,63.16341512,63.37282951,43.8854504,42.69140915
137.601,,,74.00865691,62.91609386,63.03069522,43.93537182,41.94719009
137.734,,,73.81885779,63.58127662,63.2630645,44.27701737,42.41724863
137.801,,,73.46329879,62.964824,63.24606088,43.58937863,42.22013387
137.934,,,74.07612668,63.35802006,63.7217856,44.04939282,41.82677491
138.067,,,73.66766299,63.65923365,63.74858921,43.4253293,42.15668083
138.134,,,73.660719,63.33589499,63.36752987,43.7718214,41.75460623
138.334,,,74.12175646,63.04330031,63.90927345,43.38972351,42.12069831
138.401,,,73.36615414,63.60948532,63.75112449,43.92635583,42.03177547
138.534,,,74.72760981,63.4753807,63.45408035,43.56193356,42.08696598
138.601,,,73.9252017,63.05591048,63.76133684,44.0262852,42.27694328
138.734,,,74.34166829,62.90813677,63.59441115,43.46102673,42.02972384
138.867,,,73.65223755,63.49738868,63.61230059,43.81634646,42.27505456
138.934,,,74.59886082,62.99461598,63.67588091,44.20862106,42.07622417
139.067,,,73.66715899,63.04787194,63.40974875,43.55684775,41.66822376
139.201,,,74.25104509,62.76670634,63.81615571,43.703028,41.52877877
139.267,,,73.91771298,62.88927497,64.09780494,43.85316897,41.78665348
139.401,,,73.97086712,63.22807471,63.53844174,43.43424348,42.04017038
139.534,,,73.54687109,63.4245531,63.82383279,43.72596253,42.07184599
139.601,,,74.14486917,63.43614509,63.31263464,44.50930519,41.97045552
139.734,,,73.4410108,63.31998591,63.60075951,44.03533174,42.08453762
139.801,,,74.29685814,62.90184951,63.19459692,43.86256678,41.55213585
139.934,,,74.22021966,62.69355512,63.52687011,44.25867993,42.04655437
140,,,73.16940083,63.75750848,64.34719311,43.8757115,41.99798714
140.201,,,74.53068851,63.72561396,63.81106989,44.37713002,42.95341258
140.267,,,73.84170577,63.31263464,64.51125262,43.51596778,42.92174715
140.401,,,73.90276608,63.54070719,63.82891352,44.3452355,42.25141749
140.534,,,74.87143297,63.37282951,64.03805808,44.24504649,42.95341258
140.734,,,73.64477937,63.03069522,64.51940316,44.10885969,42.52868345
140.867,,,73.75864765,63.2630645,64.34706075,44.29056936,42.66562371
140.934,,,73.47134242,63.24606088,64.52415807,44.50930519,42.80239088
141.134,,,74.9320402,63.7217856,64.32616259,43.90347221,42.96639439
141.201,,,74.64432769,63.74858921,64.81041967,44.31791771,42.35069523
141.334,,,74.05464306,63.36752987,64.01885519,44.37713002,42.55777289
141.401,,,73.888705,63.90927345,64.05728134,44.75488028,42.36164067
141.534,,,74.45530238,63.75112449,64.42594942,44.1220044,42.87712537
141.667,,,74.27382689,63.45408035,65.08072127,44.79162643,42.8094876
141.734,,,74.5007998,63.76133684,64.15254236,44.1951658,42.25374912
141.867,,,74.18267423,63.59441115,64.37765709,45.18835558,43.1588866
141.934,,,74.5688703,63.61230059,64.45969194,44.66393126,43.43679911
142.067,,,74.36465882,63.67588091,63.97548068,45.10959927,43.09306629
142.134,,,74.72012109,63.40974875,65.09629435,44.23596431,42.87136755
142.267,,,74.13737027,63.81615571,64.02386464,44.90985252,42.71176258
142.401,,,74.64440406,64.09780494,63.87733821,44.40900927,43.24697962
142.534,,,74.26658762,63.53844174,64.21860194,44.64580763,43.35498827
142.667,,,74.41018169,63.82383279,65.13529069,44.43629143,43.21533456
142.801,,,74.36488791,63.31263464,64.95664064,44.70036686,42.93471878
142.867,,,74.83361264,63.60075951,64.74930844,45.32827911,43.9506649
143,,,74.54627177,63.19459692,64.2778499,44.8002097,42.99215946
143.067,,,74.52354088,63.52687011,64.57545912,44.12241167,43.62123752
143.201,,,75.02269394,64.34719311,64.39389708,44.4135809,43.35173009
143.334,,,74.48558309,63.81106989,64.17029434,44.01813976,42.81663523
143.401,,,74.45530238,64.51125262,64.59479947,44.6183422,42.86417919
143.534,,,75.17434183,63.82891352,64.45325703,43.69962218,43.40953732
143.667,,,74.91682857,64.03805808,64.74464008,44.2406174,43.27862469
143.734,,,74.72026363,64.51940316,64.60297037,44.27712937,43.43577584
143.867,,,74.39514825,64.34706075,64.29892624,44.43629143,43.19237967
143.934,,,74.78069268,64.52415807,64.58359948,44.64561418,43.42369512
144.134,,,75.06051937,64.32616259,64.72344664,44.32710679,43.23392654
144.201,,,74.35737882,64.81041967,64.42431524,44.78161771,43.48495399
144.334,,,74.96213254,64.01885519,64.82984656,44.86353037,43.44354456
144.467,,,74.69764983,64.05728134,64.85672145,44.37713511,43.54295976
144.601,,,74.59914082,64.42594942,64.71699137,43.81810282,43.95003872
144.667,,,74.94703291,65.08072127,64.31818005,45.00031281,43.48839544
144.801,,,75.17388365,64.15254236,65.16784703,44.63647091,44.4555656
144.934,,,74.06327214,64.37765709,64.86784508,44.30896789,44.05492664
145,,,75.31760499,64.45969194,64.5127239,44.84580893,43.36809735
145.134,,,74.41018169,63.97548068,65.4055872,44.31350389,44.20791343
145.267,,,74.92437329,65.09629435,64.91314395,44.41809654,44.11757022
145.334,,,75.03019794,64.02386464,64.41627161,44.33626533,43.9816736
145.467,,,75.35503841,63.87733821,64.72169537,44.69079596,43.6932891
145.534,,,75.32450826,64.21860194,65.13980123,44.51809719,44.05436155
145.667,,,75.0149965,65.13529069,65.01121515,44.8363093,43.95508889
145.734,,,74.38813807,64.95664064,65.19432482,44.33626533,43.30590685
145.867,,,74.44087476,64.74930844,65.4470119,44.06772008,43.31139994
146,,,75.29461955,64.2778499,65.2529415,44.44083761,43.93674636
146.067,,,75.62810439,64.57545912,64.80034985,45.24085299,43.932974
146.267,,,75.64203819,64.39389708,64.88541888,44.37259403,44.10868659
146.334,,,74.91679294,64.17029434,65.39904539,45.16917814,44.32943333
146.467,,,74.31989449,64.59479947,65.17738738,44.2499643,43.80732028
146.601,,,75.34002534,64.45325703,65.43181555,44.47724776,43.77133267
146.667,,,74.66000768,64.74464008,65.41649701,44.55445643,43.93365618
146.801,,,75.16607929,64.60297037,65.25332332,45.34546091,43.88813331
146.934,,,75.43113726,64.29892624,65.18583828,45.48185644,43.66251458
147,,,75.1208975,64.58359948,65.60163796,45.44078302,44.07708226
147.134,,,75.24910686,64.72344664,64.44209268,45.16342541,44.3390806
147.267,,,74.87144315,64.42431524,65.45578353,45.11369236,44.28972936
147.334,,,74.86393916,64.82984656,64.79213313,45.71355372,43.64495604
147.467,,,75.18134691,64.85672145,65.00556424,45.40829286,44.00442486
147.601,,,75.29479264,64.71699137,65.0969969,45.61271816,43.65813131
147.734,,,75.96676158,64.31818005,65.34924107,45.23970245,44.24438976
147.801,,,75.88430928,65.16784703,65.31844109,44.95854703,44.15463201
147.934,,,75.55146081,64.86784508,65.44506717,45.31831111,43.27108506
148.067,,,75.61155894,64.5127239,65.72555568,44.95394994,43.60021717
148.201,,,75.23406833,65.4055872,65.37320905,45.04505678,44.00060159
148.267,,,74.66767458,64.91314395,65.2383357,45.22235264,44.06437026
148.401,,,75.39246675,64.41627161,65.21239245,45.18596285,44.31643116
148.467,,,75.08290408,64.72169537,65.53417329,45.13575125,44.10036806
148.601,,,75.46086306,65.13980123,64.93454611,44.89958925,43.54238958
148.667,,,75.61155894,65.01121515,64.67320959,44.81798714,44.20393234
148.801,,,75.46022161,65.19432482,65.34518871,44.6363131,44.59128913
148.867,,,75.37746385,65.4470119,64.97971263,45.18493958,44.10536732
149,,,75.64144256,65.2529415,66.02319036,44.58170296,44.07265317
149.201,,,75.46781215,64.80034985,65.99752711,45.49966952,44.16792946
149.267,,,75.03767139,64.88541888,64.99187989,45.25816716,44.47396922
149.401,,,75.58872623,65.39904539,65.20017427,45.33154747,44.31643116
149.534,,,75.19619199,65.17738738,65.15413213,45.35404927,44.21726033
149.667,,,75.71669123,65.43181555,65.2260208,45.35009872,44.21281597
149.734,,,75.73988539,65.41649701,65.33671235,45.26740715,44.05994118
149.867,,,75.55094663,65.25332332,65.6059856,44.96771575,44.52393136
150,,,76.19932431,65.18583828,65.78417746,45.73033334,44.82568458
150.067,,,76.09410548,65.60163796,64.47928174,45.29394095,44.32128279
150.201,,,76.360034,64.44209268,65.4259661,46.06744799,43.46613291
150.334,,,75.02254631,65.45578353,65.91006536,44.8632351,44.70416468
150.401,,,75.76907155,64.79213313,66.00354965,45.20850029,44.67264179
150.601,,,75.26403339,65.00556424,65.91464717,45.10310328,44.6678818
150.734,,,76.08693748,65.0969969,65.57123508,44.86754201,43.55112557
150.867,,,76.32805293,65.34924107,65.20852845,45.25246025,44.51946664
150.934,,,75.69446433,65.31844109,65.5431231,45.77706785,43.91161766
151,,,75.70176978,65.44506717,65.93197152,45.79476893,43.96081616
151.134,,,75.74684975,65.72555568,65.51478712,46.09446542,44.62285274
151.334,,,76.23053156,65.37320905,65.5431231,45.50278006,44.58700768
151.401,,,76.00368082,65.2383357,65.57774634,45.15829887,44.81668386
151.534,,,76.28257588,65.21239245,65.70379716,45.50278006,44.992315
151.667,,,76.22179047,65.53417329,66.12095611,46.02160439,45.55057348
151.801,,,76.06264369,64.93454611,65.4997384,45.93937609,44.5373459
151.867,,,75.776377,64.67320959,66.15792117,45.07597385,44.69057196
152,,,76.50880043,65.34518871,66.03630963,45.44004993,44.64559891
152.134,,,75.73161776,64.97971263,66.24664037,45.81615073,44.41559181
152.267,,,75.5724557,66.02319036,66.0756776,45.64359959,45.21314319
152.334,,,75.81549042,65.99752711,66.63346262,45.05425604,44.05994118
152.467,,,75.5806266,64.99187989,64.87661161,45.87489977,44.65025708
152.534,,,75.93533033,65.20017427,65.77765601,46.14504356,45.07316367
152.667,,,76.44855466,65.15413213,65.60392887,45.79476893,44.68176979
152.734,,,76.90175722,65.2260208,65.76681747,45.91595792,44.96073612
152.867,,,76.20698612,65.33671235,65.85357159,45.78349766,44.53313063
153,,,76.14673017,65.6059856,66.08581359,45.85153761,44.88875581
153.134,,,75.33182389,65.78417746,65.67123573,45.46573354,45.05963713
153.201,,,76.27490388,64.47928174,65.8753963,45.6389465,44.92022778
153.334,,,75.9879652,65.4259661,65.45190426,46.02044875,45.11836581
153.467,,,75.82204242,65.91006536,65.55612527,45.68552319,45.10044074
153.601,,,75.79258135,66.00354965,66.09236049,46.09324869,45.35743472
153.667,,,76.20751048,65.91464717,66.63738771,46.19776498,45.33885292
153.801,,,76.14722398,65.57123508,65.45688826,45.85253543,44.90676234
153.867,,,76.12376509,65.20852845,66.34027739,45.41757358,45.23557881
154,,,75.54269936,65.5431231,65.63872521,45.48961498,45.35287836
154.134,,,75.63331747,65.93197152,65.09242017,46.00526767,45.54600185
154.201,,,75.81442642,65.51478712,65.8405236,46.57478723,44.79878933
154.334,,,76.0189739,65.5431231,66.19178587,45.70793845,45.5053917
154.467,,,76.53122078,65.57774634,65.64312375,46.01106621,45.16779341
154.601,,,75.82239369,65.70379716,66.24833055,46.04276219,45.20381666
154.667,,,75.85290857,66.12095611,66.29016252,46.46075096,45.16326251
154.801,,,76.90092231,65.4997384,66.74557453,45.83384671,45.03727278
154.867,,,76.38123253,66.15792117,65.59743287,44.99877027,45.10931927
155,,,76.31510167,66.03630963,66.33118503,46.06154254,45.15855342
155.134,,,76.57538947,66.24664037,66.08581359,45.55387748,44.93821904
155.267,,,76.15341961,66.0756776,66.01819109,45.78444457,45.3881787
155.467,,,77.02903494,66.63346262,66.31314287,46.00751785,44.86631001
155.601,,,75.95744522,64.87661161,66.32214359,46.11206468,45.37908125
155.667,,,76.47682446,65.77765601,66.0989023,45.77044458,45.36160926
155.801,,,76.953379,65.60392887,66.5148038,46.89629826,45.41133722
155.867,,,76.1615447,65.76681747,66.4789791,46.95668657,44.93371868
156,,,76.5781182,65.85357159,66.11382375,46.47023022,44.9067267
156.067,,,75.8975609,66.08581359,66.27868253,45.66135157,44.77161408
156.201,,,76.54728258,65.67123573,66.63473534,46.3529154,45.99112005
156.267,,,76.58511819,65.8753963,66.64529897,45.79187729,45.49171243
156.401,,,76.47804627,65.45190426,66.36314574,46.11554686,45.78077912
156.534,,,76.05544005,65.55612527,66.74679635,46.47971967,45.08685311
156.601,,,76.36469727,66.09236049,66.22453057,45.74714351,45.70797408
156.734,,,76.37180417,66.63738771,66.02928418,46.04162183,45.67649193
156.801,,,76.09319421,65.45688826,66.46325839,46.22346387,45.46523464
156.934,,,76.61316908,66.34027739,66.62814262,46.37235248,46.52309418
157.067,,,77.1466603,65.63872521,66.3155865,46.76315581,44.32171043
157.201,,,76.25904572,65.09242017,66.77320796,46.40068846,45.85682706
157.267,,,76.48510736,65.8405236,66.79814322,46.28813363,46.01502694
157.401,,,76.21941811,66.19178587,67.01855905,45.96999788,45.86071142
157.467,,,76.96027208,65.64312375,66.67563059,46.41631754,45.96969243
157.601,,,76.59714291,66.24833055,66.1745277,46.97211711,45.64501995
157.734,,,76.8985194,66.29016252,66.86144353,46.62863883,45.29828349
157.801,,,76.27383989,66.74557453,66.27625926,46.55260616,46.31221362
157.934,,,76.04699933,65.59743287,65.99437075,46.65080463,46.39970591
158.067,,,76.62656325,66.33118503,66.31726141,46.79048379,45.26679115
158.201,,,76.43258449,66.08581359,66.62950189,46.37042303,46.00873967
158.267,,,77.08831344,66.01819109,66.86922753,46.49717638,45.8102351
158.534,,,76.93550483,66.31314287,66.31314287,46.57322432,45.82399072
158.601,,,77.14844721,66.32214359,66.75340434,45.84786707,45.44619465
158.734,,,76.25039627,66.0989023,66.46072312,46.76486127,46.02174184
158.934,,,76.30194677,66.5148038,66.15490226,46.57322432,45.33824201
159.067,,,76.73978498,66.4789791,66.86144353,46.32790379,45.9642757
159.201,,,76.53519677,66.11382375,66.61235063,46.21061442,46.43464989
159.267,,,76.26472717,66.27868253,66.86922753,46.71104531,45.9819106
159.401,,,77.03254257,66.63473534,66.09190231,46.84075648,45.99032077
159.534,,,77.21447625,66.64529897,66.74168508,46.76486127,45.86391869
159.601,,,76.55817712,66.36314574,66.48557691,46.64767372,45.22581955
159.734,,,76.54285859,66.74679635,67.02140995,46.50989346,45.63481269
159.801,,,76.73279008,66.22453057,66.9844398,46.38462156,45.46818736
159.934,,,77.84058631,66.02928418,66.94367183,46.7158053,46.51952037
160,,,77.19812426,66.46325839,66.56347285,47.30708339,45.77027149
160.134,,,76.66429704,66.62814262,66.22453057,46.97398038,45.67538211
160.201,,,76.57289493,66.3155865,66.92376639,45.87388668,46.04856073
160.334,,,77.28230238,66.77320796,66.57405176,45.98763278,46.12984212
160.401,,,77.47026369,66.79814322,67.05175175,46.26926674,45.09993674
160.534,,,77.27744056,67.01855905,67.22335089,46.36429358,45.10916146
160.667,,,77.28910383,66.67563059,67.03561867,46.79957106,45.8017231
160.734,,,77.17581591,66.1745277,66.38692026,46.7393711,45.347314
160.867,,,76.73141553,66.86144353,67.6138895,47.07375703,46.24723839
161,,,76.91238703,66.27625926,66.63349316,47.6187537,45.80503728
161.067,,,76.95784372,65.99437075,67.16348694,46.34069723,45.78277984
